userName,score,content,at
A Google user,3,Best,2025-06-02 22:22:31
A Google user,5,❤️❤️❤️❤️,2025-06-02 22:22:16
A Google user,5,excited,2025-06-02 22:22:14
A Google user,1,"this new Whatsapp update is terrible, gush I have lost all my massages 😡😡😡😡",2025-06-02 22:21:46
A Google user,1,"As of June 2, 2025 cannot send Instagram reels/stories to friends on WhatsApp. When I try I keep getting Google Store of WhatsApp.",2025-06-02 22:21:20
A Google user,5,The app is amazing but update on WhatsApp is stressful.,2025-06-02 22:21:06
A Google user,5,nice app ☺️☺️☺️☺️,2025-06-02 22:20:45
A Google user,2,App spam,2025-06-02 22:20:16
A Google user,5,nic,2025-06-02 22:19:54
A Google user,5,I give you five stars because it is the best app I have ever seen,2025-06-02 22:19:22
A Google user,5,✌️💯💨,2025-06-02 22:19:03
A Google user,5,I need new whatsapp,2025-06-02 22:17:49
A Google user,5,very good am comfortable with this clean app am just addicted to this,2025-06-02 22:17:36
A Google user,5,good working does not give any problems,2025-06-02 22:16:51
A Google user,1,now a days whatsapp going to be useless day by day when i send msg to someone my account getting ban due to spam even i message to my saved contacts & relatives last time whatsapp was best but after update its very useless then other social apps,2025-06-02 22:16:50
A Google user,5,very good,2025-06-02 22:16:12
A Google user,2,it is good,2025-06-02 22:15:18
A Google user,1,Mast,2025-06-02 22:15:13
A Google user,5,kindly hide the lock chat feature as it was before it has made us difficult by displaying it in the main screen 🙏🏻🥲,2025-06-02 22:14:36
A Google user,5,Whatsapp is varry good app,2025-06-02 22:13:37
A Google user,5,best,2025-06-02 22:13:20
A Google user,4,"WhatsApp is an amazing app. But it's getting annoying. I've been trying to update this app for days now but each time I try it would tell me ""not enough space"", I've been deleting many apps yet to no avail. As though it wants me to delete everything in my phone.",2025-06-02 22:12:11
A Google user,1,need to unblocked my account,2025-06-02 22:11:41
A Google user,4,Greatly optimized til now but you have to remove that thing like when you incline your phone when hearing a voice message the screen turns off ... It's really annoying and worse when you turn it on sometimes you can't even tap on anything,2025-06-02 22:11:41
A Google user,5,👏 🤩,2025-06-02 22:11:20
A Google user,1,the problem in WhatsApp has no post like Facebook that Why it's borring and it's fo massage only💔💔,2025-06-02 22:11:03
A Google user,3,"Especially if you ban an account without any reason, you should inform them about what is going on and don't ban them suddenly.",2025-06-02 22:10:41
A Google user,5,good working and faster message delivery,2025-06-02 22:10:25
A Google user,5,Super Whatsapp 😂,2025-06-02 22:10:10
A Google user,1,Banned for Messaging a business for enquiring about their service and price. So I was messaging a business to inquire about their price and service. I prepared a set of questions. I texted to one business and then copied the same message and pasted it to the other business. Whatsapp blocked my account stating I'm spamming. I have been using WhatsApp with the same number for the past 6 years and now I'm considered a spammer.,2025-06-02 22:09:54
A Google user,1,bad work whatsapp best whatsapp biasness,2025-06-02 22:09:19
A Google user,5,I want whatsapp,2025-06-02 22:09:12
A Google user,5,Plz make it install faster ok now it takes too slow to be installed now it's boaring ok now try to make it fast ok 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 now if you do that it will be good 🙄🙄🙄 my internet connection is good but it takes too low to download itself 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙏 pl 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄,2025-06-02 22:08:43
A Google user,1,the sound is very very low in the video call,2025-06-02 22:07:43
A Google user,5,perfect,2025-06-02 22:07:27
A Google user,5,good,2025-06-02 22:07:08
A Google user,5,good,2025-06-02 22:06:54
A Google user,3,Dear WhatsApp account is not opening showing this account cannot longer used please slove this problem I have very urgent on WhatsApp soon as possible,2025-06-02 22:04:33
A Google user,3,👍,2025-06-02 22:04:10
A Google user,5,I didn't have taken such experience in my life,2025-06-02 22:03:33
A Google user,3,My Ai is not working at all I've tried but is not always failed,2025-06-02 22:03:16
A Google user,5,I love whatsApp,2025-06-02 22:02:52
A Google user,5,good,2025-06-02 22:02:33
A Google user,4,"its just cool and fun, but my whatsapp is not fully updated enough even though it says its just updated...",2025-06-02 22:01:56
A Google user,5,good,2025-06-02 22:01:18
A Google user,5,This is the best app ever,2025-06-02 22:01:14
A Google user,5,I want backup my old data,2025-06-02 22:01:11
A Google user,1,updates always making problems in the apps,2025-06-02 22:00:54
A Google user,2,Too much slow in sharing the contact. Please do the needful,2025-06-02 22:00:47
A Google user,5,WhatsApp suspend Ho Gaya mujhe argent WhatsApp chahie sar ji sar kafi loss Jara Mera please now help sir,2025-06-02 22:00:46
A Google user,1,Nisarallah,2025-06-02 22:00:43
A Google user,1,login in other phone with chat transfer is not working. and saying tk wait 1 hour for sending next otp,2025-06-02 22:00:17
A Google user,4,آخر تحديث سيئ للغاية,2025-06-02 22:00:05
A Google user,5,excellent,2025-06-02 21:59:18
A Google user,5,like it,2025-06-02 21:59:01
A Google user,5,Nice app,2025-06-02 21:58:32
A Google user,2,it is slow,2025-06-02 21:57:42
A Google user,5,good,2025-06-02 21:57:29
A Google user,5,Hi is good whatsapp,2025-06-02 21:56:34
A Google user,3,I reduce two Stars for meta AI because that is not answering some answers,2025-06-02 21:54:09
A Google user,1,مش شغال,2025-06-02 21:53:27
A Google user,1,I can't take a screenshot of DP that's annoying for me and I know many thousand people think the same as me. Soon I will uninstall the app. Please remove the worst feature quickly.,2025-06-02 21:53:15
A Google user,5,Wow 🤯,2025-06-02 21:53:13
A Google user,5,Very good and convenient,2025-06-02 21:51:34
A Google user,1,bad,2025-06-02 21:51:21
A Google user,5,heplfull app,2025-06-02 21:49:09
A Google user,5,Is a good and fast app,2025-06-02 21:47:41
A Google user,4,this great,2025-06-02 21:46:17
A Google user,5,good aap,2025-06-02 21:45:41
A Google user,5,hrlp me with eord completion,2025-06-02 21:45:30
A Google user,4,This app created repetly problems and hang any times due to spam,2025-06-02 21:45:28
A Google user,1,need to improve your service...technical. support not good,2025-06-02 21:44:59
A Google user,5,Happy,2025-06-02 21:44:33
A Google user,1,sir whatsApp mobile screen per dikh hu nahi raha hai mobile main install Tu hai magar dikh nahi raha please help me,2025-06-02 21:44:10
A Google user,1,"I ma not satisfied by this app, I've trying to install it and it just won't work",2025-06-02 21:43:32
A Google user,5,💞,2025-06-02 21:43:28
A Google user,1,"whatsapp status is unable to download, please try again later. This is happening with my device only. this is a request to make my device compatible.",2025-06-02 21:43:25
A Google user,5,good app for introducing the people's,2025-06-02 21:43:10
A Google user,5,nice,2025-06-02 21:42:32
A Google user,5,Not good,2025-06-02 21:42:10
A Google user,1,Please fix Your apps my account always banned I dont know why,2025-06-02 21:41:41
A Google user,5,not working fine,2025-06-02 21:41:28
A Google user,5,Having trouble always in watts app,2025-06-02 21:41:04
A Google user,3,No no no,2025-06-02 21:40:32
A Google user,5,"The app is one of the best ever messaging, calling, video calling and so many other useful, essential and effective features for the users. It provides data security, payment facility, backup of your entire data with features like passwords, passkeys, face unlock, fingerprint unlock etc. So, the users must remain updated and update the app regularly, to avail all new useful updates.",2025-06-02 21:40:24
A Google user,4,good app,2025-06-02 21:38:43
A Google user,5,this app is great,2025-06-02 21:38:27
A Google user,4,I love this app,2025-06-02 21:37:12
A Google user,5,no works,2025-06-02 21:37:03
A Google user,5,Nice one in spend and function,2025-06-02 21:36:59
A Google user,5,good,2025-06-02 21:36:49
A Google user,5,Good but ruduced,2025-06-02 21:35:52
A Google user,4,good,2025-06-02 21:35:26
A Google user,5,good 👍👍,2025-06-02 21:35:13
A Google user,2,Smart,2025-06-02 21:35:13
A Google user,5,Great model,2025-06-02 21:35:10
A Google user,4,five star,2025-06-02 21:35:04
A Google user,5,best messenger app,2025-06-02 21:34:32
A Google user,1,This app is very useless in my day today life,2025-06-02 21:34:06
A Google user,3,good 👍,2025-06-02 21:33:19
A Google user,5,good,2025-06-02 21:33:18
A Google user,5,Nice,2025-06-02 21:32:47
A Google user,5,best,2025-06-02 21:32:40
A Google user,5,Really good experience.,2025-06-02 21:31:51
A Google user,1,Remove AI.,2025-06-02 21:31:47
A Google user,5,"1.♦️👉 Please 🙏 give one more option it is easy if we could forward any messages, photos to broadcast directly. it could be easy for teachers. Like us👩‍🏫 2.One more thing if you would provide that is status story with song. If we put a song on our video or photos on our status which would be great.🤟 I really appreciate your work 👏 and this 2nd thing done by you☝️🙏 🤗👏👏👍",2025-06-02 21:31:42
A Google user,5,Best App For Quicker Communications,2025-06-02 21:30:55
A Google user,5,wow super app,2025-06-02 21:30:49
A Google user,5,this app are so luking and good,2025-06-02 21:30:46
A Google user,1,whatsapp banned number,2025-06-02 21:30:19
A Google user,5,I love this,2025-06-02 21:29:34
A Google user,5,nice 👍,2025-06-02 21:29:11
A Google user,3,Can u make live dp photos,2025-06-02 21:29:07
A Google user,5,verygood,2025-06-02 21:28:29
A Google user,5,nice,2025-06-02 21:28:09
A Google user,4,I luv dis app more than facebook,2025-06-02 21:27:57
A Google user,5,super baaaa,2025-06-02 21:27:55
A Google user,5,I miss you,2025-06-02 21:26:47
A Google user,4,"your recent update on the maps making accurate to 2000 meters has the send location completely useless....people can't even get to the locations I share, thanks to the horrible update. So please kindly bring back accuracy to 5 meters",2025-06-02 21:26:08
A Google user,5,good,2025-06-02 21:26:01
A Google user,5,Good,2025-06-02 21:25:16
A Google user,4,Goodapp,2025-06-02 21:25:05
A Google user,4,"Okb,",2025-06-02 21:24:42
A Google user,5,useful,2025-06-02 21:24:25
A Google user,5,❤️❤️,2025-06-02 21:23:09
A Google user,2,It's not bringing anything up,2025-06-02 21:22:37
A Google user,5,very nice 👍,2025-06-02 21:22:34
A Google user,5,great,2025-06-02 21:22:14
A Google user,1,Good,2025-06-02 21:21:01
A Google user,5,please receiving verification code problem.,2025-06-02 21:21:00
A Google user,5,office,2025-06-02 21:20:47
A Google user,5,WhatsApp day,2025-06-02 21:20:26
A Google user,1,WhatsApp is good,2025-06-02 21:19:41
A Google user,1,Good App,2025-06-02 21:18:57
A Google user,1,"WhatsApp is leaking chats ,no privacy!",2025-06-02 21:17:19
A Google user,5,Pls take care if my WhatsApp account,2025-06-02 21:17:08
A Google user,5,nice 👍👍👍👍👍👍,2025-06-02 21:17:05
A Google user,5,"This app is a very important app and it helps people in comminicating, both adult and young teenegers ,now have the ability to learn from far place by making a group for studying, i will adivce people to use this app in the right way.it is a very wonderful experience with the app and i love it so much",2025-06-02 21:16:57
A Google user,5,good,2025-06-02 21:16:55
A Google user,1,My personal whatsaap is banned,2025-06-02 21:16:49
A Google user,3,super,2025-06-02 21:16:29
A Google user,1,I hate you whatsApp কারো WhatsApp সোবসময় আপডেট I hate you,2025-06-02 21:15:38
A Google user,5,good luck,2025-06-02 21:15:00
A Google user,3,Slow download,2025-06-02 21:14:40
A Google user,1,I cannot use WhatsApp at all even though I only download Whatsapp from the official Google Play Store.,2025-06-02 21:14:16
A Google user,1,hallp,2025-06-02 21:14:12
A Google user,5,ok,2025-06-02 21:13:54
A Google user,5,good,2025-06-02 21:13:42
A Google user,5,v.v good,2025-06-02 21:13:41
A Google user,5,good,2025-06-02 21:13:24
A Google user,5,it is one of the best one to Shere and send messages and most helpful in work place,2025-06-02 21:12:59
A Google user,5,❤️❤️,2025-06-02 21:12:43
A Google user,3,I show video call filter option in my WhatsApp settings and I Turn ON this feature but this is not shown in video call 😞 time....!,2025-06-02 21:12:13
